Url,Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace surface,Garden surface,Surface of the plot,Number of facades,Swimming pool,Building condition,Construction year,Street frontage width,Number of frontages,Surroundings type,Living room,Dressing room,Armored door,Land is facing street,Wooded land,Plot at rear,Flat land,Connection to sewer network,"Gas, water & electricity",Primary energy consumption,Energy class,CO₂ emission,Yearly theoretical total energy consumption,Heating type,Photovoltaic solar panels,Thermic solar panels,Common water heater,Double glazing,Planning permission obtained,Type of building,Obligation to build,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Tenement building,Address,External reference
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/11130745,11130745,hasselt,3500,520000,appartment,apartment,for-sale,3,164,1,0,0,39,,,,0,As new,2023,,3,Urban,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,0,Hondsstraat 21B1,5845352
https://www.immoweb.be/en/classified/apartment/for-sale/kontich/2550/11130746,11130746,kontich,2550,297000,appartment,apartment,for-sale,2,95,1,0,0,10,,,,0,,1973,,2,,,,,,,,,,,216,C,,,,,,,1,,,,,,,,"Living area (residential, urban or rural)",0,Kapelstraat 71,5841025
https://www.immoweb.be/en/classified/apartment/for-sale/kontich/2550/11130744,11130744,kontich,2550,319000,appartment,apartment,for-sale,3,110,1,0,0,3,,,,0,,1973,,2,,,,,,,,,,,193,B,,,,,,,1,,,,,,,,"Living area (residential, urban or rural)",0,Kapelstraat 71,5841020
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/11130752,11130752,liege,4000,115000,house,house,for-sale,1,65,1,0,0,14,,75,,0,Good,,,3,Isolated,,,,,,,,Connected,1,938,G,,62143 kWh/year,Electric,,,,1,,,,,,,,,0,Rue de Herve 70,5845583
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/wavre/1300/10615161,10615161,wavre,1300,345000,house,mixed-use-building,for-sale,2,176,1,0,0,,,110,,0,To renovate,1937,20 m,3,Urban,,,,,,,,,1,382,E,94 kg CO₂/m²,72143 kWh/year,Fuel oil,,,,,1,,,,,,Non flood zone,"Living area (residential, urban or rural)",1,"Rue de l'Etoile, 15-17",1976 - 1868
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/11130756,11130756,ganshoren,1083,229000,appartment,apartment,for-sale,2,70,0,0,0,2,,,,0,Good,1958,,2,Urban,,,1,,,,,,,153,D,30 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,"Avenue d'Itterbeek, 60",5846180
https://www.immoweb.be/en/classified/apartment/for-sale/verviers/4800/11130757,11130757,verviers,4800,165000,appartment,apartment,for-sale,3,80,1,0,0,,,,,0,Good,,9 m,2,Isolated,,,,,,,,,,500,F,91 kg CO₂/m²,39992 kWh/year,Gas,,,,1,1,,,,0,0,Possible flood zone,"Living area (residential, urban or rural)",0,Rue Fernand Houget 19,5845697
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11130755,11130755,anderlecht,1070,209000,appartment,apartment,for-sale,2,76,1,0,0,,,,,0,Good,1973,,2,Urban,,,,,,,,,,675,G,178 kg CO₂/m²,,Fuel oil,,,,1,,,,,,,,,0,"Avenue d'Itterbeek, 60",5846116
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/11072705,11072705,wavre,1300,780000,house,house,for-sale,6,300,1,0,1,50,,5400,,0,To be done up,,,4,,,,,,,,,,0,370,E,,,Fuel oil,,,,1,,,,,,,,,0,Grand' Route 3,11501 - 355357
https://www.immoweb.be/en/classified/apartment/for-sale/wimereux/62930/11130758,11130758,wimereux,62930,245000,appartment,apartment,for-sale,1,48,1,1,0,7,200,,,0,As new,2005,,3,Landscape,,,,,,,,,,216,,,,Electric,,,,1,,,,,,,,,0,Chaussée de Tirlemont 30,5842375
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11130759,11130759,evere,1140,269000,appartment,apartment,for-sale,2,84,1,0,0,6,,,,0,As new,1995,,2,"Living area (residential, urban or rural)",,,1,,,,,,,343,F,54 kg CO₂/m²,,Electric,,,,1,,,,,,,Non flood zone,"Living area (residential, urban or rural)",0,Fonteinstraat 11 bus 001,5844976
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11130566,11130566,forest,1190,325000,appartment,apartment,for-sale,3,130,1,0,0,31,,,,0,,,,3,,,,0,,,,,,,238,E,47 kg CO₂/m²,,Gas,0,0,1,1,,,,0,0,0,Non flood zone,,0,Place du Châtelain 35,a0iTt000000Bl0PIAS
https://www.immoweb.be/en/classified/house/for-sale/somme-leuze/5377/11130567,11130567,somme-leuze,5377,200000,house,house,for-sale,3,207,1,0,0,,,909,,0,,1850,,3,,,,0,,,,,Not connected,0,,,,,,0,0,0,0,1,,,0,0,0,Non flood zone,Farming area,0,Chaussée de Liège 76,a0iTt000000B74bIAC
https://www.immoweb.be/en/classified/flat-studio/for-sale/namur/5000/11130761,11130761,namur,5000,99000,appartment,flat-studio,for-sale,,29,1,0,0,5,,,,0,Good,1974,,2,Urban,,,,,,,,,,229,C,42 kg CO₂/m²,6770 kWh/year,Gas,,,,1,1,,,1,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Avenue du Bourgmestre Jean Materne 96/1,5716211
https://www.immoweb.be/en/classified/house/for-sale/houffalize/6660/11130569,11130569,houffalize,6660,165000,house,house,for-sale,3,145,1,0,0,,,929,,0,,,37 m,4,,,,0,,,,,Not connected,1,567,G,141 kg CO₂/m²,86116 kWh/year,Fuel oil,0,0,0,0,,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Chaussée de Liège 76,a0iTt000000BCM1IAO
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/9511513,9511513,wavre,1300,240000,house,house,for-sale,3,118,1,0,0,,,68,,0,To restore,,,3,,,,,,,,,,,408,E,,,Gas,,,,1,,,,,,,,,0,Brusselsesteenweg 415,4437954
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11130557,11130557,knokke,8300,995000,appartment,apartment,for-sale,3,99,1,0,0,,,,,0,Good,1986,,3,Urban,1,0,1,,,,,,,124,B,,,Gas,0,0,0,1,1,All kind,0,0,0,0,Non flood zone,,0,Natiënlaan 199,1594
https://www.immoweb.be/en/classified/house/for-sale/zeebrugge/8380/11130558,11130558,zeebrugge,8380,389000,house,house,for-sale,5,287,1,0,0,,,248,,0,Good,1950,,2,,,0,0,0,0,0,1,Connected,1,130,B,,,Gas,0,0,0,1,1,All kind,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Natiënlaan 199,1595
https://www.immoweb.be/en/classified/house/for-sale/limal/1300/11085267,11085267,limal,1300,480000,house,house,for-sale,5,324,1,0,0,,,1279,,0,To renovate,1975,,4,,,,,,,,,,1,441,F,,85291 kWh/year,,,,,1,,,,,,,,,0,Chaussée de Huy 231,13298 - 4606625
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/11115567,11115567,woluwe-saint-lambert,1200,2475000,house,villa,for-sale,5,366,1,0,0,30,,2243,,0,As new,,,4,,,,,,,,,,,208,D,,,,,,,,,,,,,,,,0,Avenue Louise 251,5223532
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10989241,10989241,woluwe-saint-lambert,1200,1490000,house,house,for-sale,6,650,1,0,1,,,424,,0,To renovate,,,,,1,0,0,1,0,0,1,Connected,1,353,G,92 kg CO₂/m²,,Fuel oil,0,0,0,1,,,,,,,,,0,Avenue Louise 404a,83719603
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10888570,10888570,woluwe-saint-lambert,1200,1165000,house,house,for-sale,4,280,1,0,0,,160,160,,0,Good,,8 m,,,,,,,,,,,0,177,D,,,,,,,1,,,,,,,,,0,Boulevard Saint-Michel 15,11185 - 355227
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10965073,10965073,woluwe-saint-lambert,1200,650000,house,house,for-sale,6,206,1,0,0,10,50,125,,0,To renovate,,6 m,2,,,,,,,,,Connected,1,379,G,7905 kg CO₂/m²,,,,,,1,,,,,,,,,0,"Avenue des Cerisiers, 212",5598331
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10871480,10871480,woluwe-saint-lambert,1200,525000,house,house,for-sale,3,180,1,0,0,,,,,0,Good,1949,,,,,,,,,,,,,251,E,,,Gas,,,,1,,,,,,,,,0,Boulevard Saint-Michel 15,11140 - 355223
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11130570,11130570,jette,1090,275000,appartment,apartment,for-sale,2,92,1,0,0,8,,,,0,,2000,,2,,,,1,,,,,,,295,F,,,Electric,0,0,0,1,1,,,0,0,0,Non flood zone,,0,De Limburgstirumlaan 21,a0iTt000000BifGIAS
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/tielt/8700/11130571,11130571,tielt,8700,274000,house,mixed-use-building,for-sale,3,155,1,0,0,35,,227,,0,,1949,,2,,,,0,,,,,Connected,1,629,F,,,Gas,0,0,0,1,,,,0,0,0,,"Living area (residential, urban or rural)",1,Vredestraat 12,a0iTt000000BUfVIAW
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10835217,10835217,woluwe-saint-lambert,1200,395000,house,house,for-sale,3,110,1,0,0,10,45,80,,0,Good,1930,,2,Urban,,,,,,,,Connected,1,356,G,,,Gas,,,,1,,,,,,,Non flood zone,,0,Rue de Nivelles 1,5531414
https://www.immoweb.be/en/classified/flat-studio/for-sale/knocke-heist/8300/11130578,11130578,knocke-heist,8300,30000,appartment,flat-studio,for-sale,,45,1,0,0,,,,,0,Good,,,,,,0,0,,,,,,,,,,,,0,0,0,0,,All kind,,,,,,,0,Rue Vésale 42,Laguna Beach
https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/11130585,11130585,berchem,2600,280000,house,house,for-sale,2,113,1,0,0,20,,100,,0,,,,,,,,,,,,,,0,397,D,,,Gas,,,,1,,,,,,,,,0,"Fruithoflaan, 1",22416 - 10294244
https://www.immoweb.be/en/classified/house/for-sale/gouvy/6671/11130572,11130572,gouvy,6671,195000,house,house,for-sale,3,305,1,0,0,,,6282,,0,,1850,,4,,1,,0,,,,,Not connected,1,396,E,98 kg CO₂/m²,120850 kWh/year,Fuel oil,0,0,0,1,,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Route de Marche 143,a0iTt000000BrLxIAK
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10967020,10967020,woluwe-saint-lambert,1200,695000,house,house,for-sale,3,180,1,0,1,25,,,,0,Just renovated,2011,,,,,,,,,,,,0,197,D,,,Gas,,,,1,,,,,,,,,0,Boulevard Saint-Michel 15,11340 - 355239
https://www.immoweb.be/en/classified/exceptional-property/for-sale/hemiksem/2620/11130588,11130588,hemiksem,2620,425000,house,exceptional-property,for-sale,3,166,1,0,0,,,378,,0,Good,1958,,3,"Living area (residential, urban or rural)",,,,,,,,,1,,,,,Gas,,,,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Zwaantjesstraat 1-3,869 - 2058
https://www.immoweb.be/en/classified/house/for-sale/antwerpen%202000/2000/11130586,11130586,antwerpen%202000,2000,575000,house,house,for-sale,3,150,1,0,0,,,46,,0,Good,,,,,,,,,,,,,0,147,B,,,Gas,,,,1,,,,,,,Non flood zone,,0,"Fruithoflaan, 1",23831 - 10295420
https://www.immoweb.be/en/classified/mansion/for-sale/waregem/8790/11130590,11130590,waregem,8790,285000,house,mansion,for-sale,3,150,0,0,0,,,150,,0,To be done up,1949,,3,,,,,,,,,,0,,,,,Gas,,,,,,,,,,,,,0,Roterijstraat 202 202,33067 - VK
https://www.immoweb.be/en/classified/apartment-block/for-sale/namur/5000/11130593,11130593,namur,5000,2110000,house,apartment-block,for-sale,12,,1,0,0,,,,,0,,2025,,4,,1,,,,,,,,,80,A,18 kg CO₂/m²,,,,,,,,,,,,,Non flood zone,,1,Chaussée de Marche 474,5845520
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10556094,10556094,woluwe-saint-lambert,1200,649000,house,house,for-sale,4,180,1,0,0,22,160,231,,0,To renovate,,,2,,,,,,,,,Connected,1,266,E,53 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,Rue Voot 4,5312756
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10791290,10791290,woluwe-saint-lambert,1200,675000,house,house,for-sale,3,245,1,0,0,88,22,,,0,To be done up,1940,,2,,,,,,,,,,1,555,G,110 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,Avenue de Tervueren 446,5511580
https://www.immoweb.be/en/classified/town-house/for-sale/woluwe-saint-lambert-sint-lambrechts-woluwe/1200/10848550,10848550,woluwe-saint-lambert-sint-lambrechts-woluwe,1200,680000,house,town-house,for-sale,3,185,1,0,1,,48,,,0,Just renovated,,5 m,2,,1,0,0,0,0,1,0,Connected,1,232,D,46 kg CO₂/m²,,Gas,0,0,0,1,,All kind,,,,,,,0,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/woluwe-saint-lambert/1200/10874494,10874494,woluwe-saint-lambert,1200,2850000,house,exceptional-property,for-sale,10,520,1,0,0,12,,1633,,0,To restore,1957,,2,,,,,,,,,,,,,,,Fuel oil,,,,,,,,,,,Non flood zone,,0,Avenue Baron Albert d'Huart 130,5414648
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/11036424,11036424,woluwe-saint-lambert,1200,620000,house,house,for-sale,4,225,1,0,0,20,,80,,0,As new,1923,,2,,,,,,,,,Connected,1,336,F,68 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,0,Rue Defacqz 40,5706227
https://www.immoweb.be/en/classified/apartment-block/for-sale/woluwe-saint-lambert/1200/11023165,11023165,woluwe-saint-lambert,1200,1550000,house,apartment-block,for-sale,7,550,1,0,0,20,100,350,,0,Good,1925,6 m,2,,,,,,,,,,,284,F,57 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,1,Bld. Brand Whitlock 108,5614672
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/11054095,11054095,woluwe-saint-lambert,1200,1070000,house,villa,for-sale,4,210,1,0,1,52,650,795,,0,As new,,,4,"Living area (residential, urban or rural)",,0,0,0,0,0,0,Connected,1,268,E,,,Gas,0,0,0,1,,Villa,,,,,,,0,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/woluwe-saint-lambert/1200/10853196,10853196,woluwe-saint-lambert,1200,1250000,house,exceptional-property,for-sale,4,300,1,0,0,110,200,350,,0,As new,1922,5.5 m,2,,,,,,,,,Connected,1,60,B,299 kg CO₂/m²,,Gas,,1,,1,,,,,,,,,0,Bld. Brand Whitlock 108,5527089
https://www.immoweb.be/en/classified/house/for-sale/sprimont/4140/11130665,11130665,sprimont,4140,169000,house,house,for-sale,2,77,1,0,0,,,158,,0,Just renovated,,,3,,,,,,,,,Connected,,534,G,,45993 kWh/year,Pellet,,,,,,,,,,,,,0,Avenue Louis Libert 1,5607969
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10817861,10817861,woluwe-saint-lambert,1200,645000,house,house,for-sale,4,260,1,0,0,10,250,320,,0,To renovate,1921,,2,,1,,,,,,,Connected,,212,E,42 kg CO₂/m²,,Gas,,,,,,,,,,,Non flood zone,,1,Avenue Baron Albert d'Huart 130,5527194
https://www.immoweb.be/en/classified/house/for-sale/hamoir/4180/11130666,11130666,hamoir,4180,225000,house,house,for-sale,7,794,1,0,0,,,2005,,0,To restore,,,4,,1,,,,,,,Not connected,,,,,,,,,,,,,,,,,,,0,Avenue Louis Libert 1,5840058
https://www.immoweb.be/en/classified/bungalow/for-sale/hoeilaart/1560/11130668,11130668,hoeilaart,1560,725000,house,bungalow,for-sale,4,269,1,0,0,22,,6338,,0,Good,2007,,4,,,,,,,,,,,118,B,,,,,,,1,,,,,,,Non flood zone,,0,"Brusselsesteenweg, 518",5846096
https://www.immoweb.be/en/classified/house/for-sale/boechout/2530/11130662,11130662,boechout,2530,649000,house,house,for-sale,5,250,1,0,0,,115,290,,0,,2011,,3,"Living area (residential, urban or rural)",1,,,,,,,Connected,1,118,B,,,Gas,,,,1,,,,,,,Non flood zone,,0,Goedehoopstraat 21,5844197
https://www.immoweb.be/en/classified/apartment-block/for-sale/woluwe-saint-lambert/1200/9626877,9626877,woluwe-saint-lambert,1200,715000,house,apartment-block,for-sale,7,322,1,0,0,28,100,175,,0,To renovate,1920,6 m,2,,1,,,,,,,Connected,1,728,G,115 kg CO₂/m²,,Electric,,,,1,,,,,,,,,1,Avenue de Tervuren 113,4584181
https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/11130669,11130669,berlare,9290,369000,house,house,for-sale,3,135,1,0,0,,,810,,0,,1978,10 m,4,Countryside,,,,,,,,Connected,,604,F,,,Fuel oil,,,,1,1,,,1,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Wichelsesteenweg 109,5756390
https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/11130672,11130672,grimbergen,1850,625000,house,villa,for-sale,2,240,1,0,0,,550,1226,,0,Good,1994,,4,"Living area (residential, urban or rural)",,,,,,,,,1,161,B,,,Fuel oil,,,,1,1,,,,0,0,,"Living area (residential, urban or rural)",0,Meyskensstraat 222,1785350 - 2024/013a/
https://www.immoweb.be/en/classified/apartment-block/for-sale/woluwe-saint-lambert/1200/11088900,11088900,woluwe-saint-lambert,1200,725000,house,apartment-block,for-sale,4,310,1,0,0,8,27,178,,0,Good,1933,,2,,,,,,,,,,,666,G,131 kg CO₂/m²,,Gas,,,,,,,,,,,,,1,"Avenue des Cerisiers, 212",5742224
https://www.immoweb.be/en/classified/villa/for-sale/beigem/1852/11130671,11130671,beigem,1852,625000,house,villa,for-sale,2,240,1,0,0,,550,1226,,0,Good,1994,,4,"Living area (residential, urban or rural)",,,,,,,,,1,161,B,,,Fuel oil,,,,1,1,,,,0,0,,"Living area (residential, urban or rural)",0,Meyskensstraat 222,1785323 - 2024/013/S
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/11085408,11085408,woluwe-saint-lambert,1200,998000,house,house,for-sale,6,290,1,0,0,15,100,270,,0,Good,1932,7 m,3,,,,,,,,,Connected,,270,E,,,Gas,,,,1,,,,,,,Non flood zone,,0,Avenue Baron Albert d'Huart 130,5722332
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11130663,11130663,antwerp,2000,299000,appartment,apartment,for-sale,2,75,1,0,0,,,,,0,,,,2,Urban,1,,,,,,,,,162,B,,,Gas,,,,1,1,,,0,0,0,Non flood zone,Residential area with cultural historical aesthetic value,0,Goedehoopstraat 21,5844739
https://www.immoweb.be/en/classified/house/for-sale/beernem/8730/11130675,11130675,beernem,8730,439000,house,house,for-sale,3,124,1,0,0,,,4408,,0,Good,1919,,3,Countryside,,,,,,,,Not connected,,368,D,,,Gas,,,,1,,,,,0,,Possible circumscribed waterside zone,Farming area,0,Hoogstraat 20,5824772
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/10779371,10779371,turnhout,2300,195000,house,house,for-sale,3,155,1,0,0,20,50,125,,0,To renovate,1930,5 m,2,Urban,,,,,,,,Connected,,745,F,,,Gas,,,,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Graatakker 91,5492340
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/11088902,11088902,woluwe-saint-lambert,1200,725000,house,house,for-sale,4,310,1,0,0,8,27,178,,0,Good,1933,,2,,,,,,,,,,,666,G,131 kg CO₂/m²,,Gas,,,,,,,,,,,,,0,"Avenue des Cerisiers, 212",5742229
https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/11130594,11130594,anderlecht,1070,249000,appartment,duplex,for-sale,1,100,1,0,0,,,,,0,Good,1933,,2,Urban,,,,,,,,,,218,E,,,Gas,,,,1,1,,,0,0,0,Non flood zone,,0,Astridlaan 1,5638586
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11130670,11130670,antwerp,2018,995000,appartment,apartment,for-sale,2,249,1,0,0,,,,,0,As new,1983,,,Urban,1,,1,,,,,,,71,A,,,Gas,,,,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,"Grote steenweg, 511",5845086
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/11041343,11041343,turnhout,2300,374500,house,house,for-sale,3,165,1,0,0,,,129,,0,As new,2016,,2,Isolated,,,,,,,,Connected,,76.87,A,,,Gas,,,,1,1,,,,,,Non flood zone,,0,Graatakker 91,5618353
https://www.immoweb.be/en/classified/house/for-sale/zaventem/1932/11130606,11130606,zaventem,1932,470000,house,house,for-sale,4,170,1,1,0,128,,225,,0,As new,,,4,,,,,,,,,Connected,1,,,,,Gas,,,,1,,,,,,,Non flood zone,,1,Avenue François Sebrechts 26,5843114
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/11130601,11130601,turnhout,2300,235000,house,house,for-sale,2,130,1,0,0,,,83,,0,,1950,,2,,,,,,,,,Connected,,216,C,,,Gas,,,,,1,,,,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Graatakker 91,5627449
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11035349,11035349,li%C3%A8ge,4000,139000,appartment,apartment,for-sale,1,69,0,0,0,450,,,,0,To renovate,1967,,2,,,,1,,,,,,,190,C,2429 kg CO₂/m²,13170 kWh/year,,,,,,,,,,,,Non flood zone,,0,Boulevard d'Avroy 7 A,5705805
https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/11130602,11130602,ninove,9400,169000,appartment,apartment,for-sale,2,70,1,0,0,,,,,0,Good,,4 m,2,Urban,,,,,,,,,,140,B,,,,,,,,1,,,1,0,0,,"Living area (residential, urban or rural)",0,Ninoofsesteenweg 252,5845335
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11130607,11130607,molenbeek-saint-jean,1080,165000,appartment,apartment,for-sale,2,78,1,0,0,,,,,0,To be done up,1930,,2,,,,,,,,,,,406,G,,,Gas,,,,1,,,,,,,,,0,Avenue François Sebrechts 26,5845700
https://www.immoweb.be/en/classified/exceptional-property/for-sale/kortenberg/3070/11130613,11130613,kortenberg,3070,890000,house,exceptional-property,for-sale,7,305,1,0,0,50,,1368,,0,Good,1980,,4,,,,,,,,,,,214,C,,,,,,,1,,,,,,,,,0,Leuvensesteenweg 587,5841148
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11130608,11130608,molenbeek-saint-jean,1080,255000,appartment,apartment,for-sale,2,83,1,0,0,7,,,,0,Just renovated,,,,,1,,1,,,,,,,318,F,,,Gas,,,,,,,,,,,,,0,Avenue François Sebrechts 26,5846164
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11130677,11130677,antwerp,2000,399000,appartment,apartment,for-sale,2,116,1,0,0,4,,,,0,Good,1983,15 m,2,Mall,,,,,,,,,,198,B,,,Gas,,,,1,,,,0,0,0,Non flood zone,Residential area with cultural historical aesthetic value,0,Dr. Roosensplein 47,5839097
https://www.immoweb.be/en/classified/house/for-sale/herent%20veltem-beisem/3020/11130614,11130614,herent%20veltem-beisem,3020,399000,house,house,for-sale,3,124,1,0,0,,,538,,0,Good,,,3,,,,,,,,,,,547,F,,,Fuel oil,,,,1,,,,,,,,,0,Leuvensesteenweg 587,5843521
https://www.immoweb.be/en/classified/exceptional-property/for-sale/heist-op-den-berg%20itegem/2222/11130612,11130612,heist-op-den-berg%20itegem,2222,2875000,house,exceptional-property,for-sale,4,520,1,0,0,,,6673,,0,As new,1979,,4,,,,,,,,,Connected,1,224,C,,,Gas,,1,,1,1,,,1,0,,Non flood zone,"Living area (residential, urban or rural)",0,Berlaarsestraat 63,5844839
https://www.immoweb.be/en/classified/mansion/for-sale/woluwe-saint-lambert/1200/11033109,11033109,woluwe-saint-lambert,1200,940000,house,mansion,for-sale,6,286,1,0,0,29,89,220,,0,To renovate,1922,6 m,2,,,,,,,,,Connected,1,424,G,108 kg CO₂/m²,,Fuel oil,,,,,,,,,,,Non flood zone,"Living area (residential, urban or rural)",0,Chaussée de Waterloo 1382,5704162
https://www.immoweb.be/en/classified/loft/for-sale/antwerp/2000/11130676,11130676,antwerp,2000,645000,appartment,loft,for-sale,2,170,1,0,0,20,,,,0,As new,2001,,2,Urban,,,,,,,,,,104,B,,,,,,,1,,,,0,0,0,Non flood zone,Residential area with cultural historical aesthetic value,0,Dr. Roosensplein 47,5839087
https://www.immoweb.be/en/classified/apartment/for-sale/neder-over-heembeek/1120/11130679,11130679,neder-over-heembeek,1120,229000,appartment,apartment,for-sale,2,80,0,0,0,3,,,,0,To be done up,1977,,2,"Living area (residential, urban or rural)",,,,,,,,,,408,G,82 kg CO₂/m²,,Gas,,,,1,,,,,0,,Non flood zone,"Living area (residential, urban or rural)",0,Av.de la Brise 46,5722924
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11130687,11130687,anderlecht,1070,225000,appartment,apartment,for-sale,2,82,1,0,0,,,,,0,Good,,,,"Living area (residential, urban or rural)",,,,,,,,,,1131,G,228 kg CO₂/m²,,Gas,,,,1,,,,0,0,0,,,0,Avenue Jules du Jardin 43,5828962
https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/11130688,11130688,kapellen,2950,310000,house,house,for-sale,3,120,1,0,0,,,345,,0,,1930,6 m,2,Isolated,,,,,,,,Connected,1,341,D,,,,,,,1,,,,0,0,0,Non flood zone,Extended residential area,0,Heidestatiestraat 24,5843638
